YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS
2018,1,18,5.93,7.11,374.31,20.22,14.39,17.3,12.27,71.31,0.44,83.77
2018,1,19,5.62,7.03,371.93,20.2,14.76,17.48,12.63,74.31,1.49,83.77
2018,1,20,3.69,6.87,386.28,19.65,14.75,17.2,12.57,75.62,5.58,83.83
2018,1,21,5.39,7.25,368.46,19.02,14.93,16.98,12.7,79.5,1.43,83.87
2018,1,22,4.91,7.22,378.28,20.17,14.69,17.43,12.51,73.31,0.68,83.76
2018,1,23,4.79,7.12,378.66,19.72,14.52,17.12,12.39,74.12,3.17,83.7
2018,1,24,4.74,7.17,383.08,19.72,14.76,17.24,12.57,75.75,3.67,83.76
2018,1,25,4.4,7.02,371.87,19.88,14.9,17.39,12.7,76.25,1.32,83.76
2018,1,26,5.73,7.06,362.45,20.29,14.59,17.44,12.45,73.56,1.14,83.77
2018,1,27,4.48,6.99,379.46,20.15,14.3,17.23,12.21,72,1.2,83.77
2018,1,28,5.55,7.08,365.35,20.33,14.43,17.38,12.33,72.62,1.46,83.76
2018,1,29,4.91,7.18,372.62,20.46,14.54,17.5,12.39,71.69,0.88,83.81
2018,1,30,5.61,6.96,383.26,21.08,14.87,17.98,12.7,70.94,1.23,83.79
2018,1,31,5.26,7.11,381.27,20.95,13.91,17.43,11.96,68.56,0.1,83.76
2018,2,1,6.31,7.22,375.65,20.81,15.51,18.16,13.18,74.56,0.59,83.73
2018,2,2,4.54,7.22,383.52,21.26,16.26,18.76,13.85,75.62,2.01,83.7
2018,2,3,5.33,7.19,383.58,21.72,16.06,18.89,13.67,72.88,0.27,83.76
2018,2,4,5.61,7.23,390.99,22.13,14.99,18.56,12.82,68.56,0.21,83.71
2018,2,5,5.05,6.99,390.09,22.47,15.63,19.05,13.37,69.12,0.06,83.66
2018,2,6,4.39,6.81,394.84,22.16,15.86,19.01,13.55,71.19,4.16,83.69
2018,2,7,4.2,7.22,403.41,21.55,16.36,18.95,13.98,75.56,2.69,83.66
2018,2,8,5.17,7.47,383.91,22.01,16.22,19.12,13.85,73.56,0.14,83.71
2018,2,9,5.63,7.55,391.22,21.77,15.23,18.5,13.06,70.62,0.41,83.7
2018,2,10,5.31,7.03,383.52,21.63,14.22,17.93,12.21,67.56,0.06,83.65
2018,2,11,4.98,7.52,390.41,20.76,13.96,17.37,11.96,69,0.65,83.78
2018,2,12,4.71,7.61,375.73,20.42,14.98,17.7,12.76,73.88,2.52,83.9
2018,2,13,5.72,7.72,367.55,21.03,13.99,17.51,11.96,67.94,0.59,83.94
2018,2,14,5.57,7.68,370.12,21.23,14.57,17.9,12.39,69.69,1.07,83.9
2018,2,15,5.49,7.65,374.15,20.56,15.16,17.87,12.88,73.81,0.8,83.87
2018,2,16,6.47,7.75,363.23,22.06,14.68,18.37,12.51,67.62,0.12,83.87
2018,2,17,6.72,7.75,368.61,22.1,14.86,18.48,12.7,67.88,0.75,83.78
2018,2,18,4.96,7.48,382.62,21.66,14.69,18.18,12.51,67.94,0.33,83.73
2018,2,19,4.29,7.32,383.88,20.24,15.21,17.73,12.94,75.25,4.15,83.75
2018,2,20,4.93,7.36,378.15,20.65,15.17,17.91,12.94,74.19,6.93,83.7
2018,2,21,4.3,7.67,378.4,20.35,15.62,17.99,13.31,77.19,1.85,83.61
2018,2,22,4.88,7.5,376.46,21.25,15.94,18.59,13.61,74.38,1.78,83.56
2018,2,23,3.72,7.57,364.41,20.97,15.36,18.16,13.06,72.88,1.32,83.63
2018,2,24,4.6,7.71,368.3,20.12,14.86,17.49,12.63,74.12,0.83,83.72
2018,2,25,4.24,7.56,368.94,21.19,14.65,17.93,12.51,70.19,2.17,83.78
2018,2,26,3.79,7.78,368.43,21.12,15.24,18.18,13,72.12,1.09,83.75
2018,2,27,3.68,7.67,377.29,20.87,15.88,18.38,13.55,75.94,3.5,83.75
2018,2,28,4.08,7.46,380.01,20.03,15.98,18.01,13.61,79.75,14.48,83.76
2018,3,1,3.92,7.46,368.3,19.3,14.58,16.94,12.45,76.62,3.16,83.81
2018,3,2,4.09,7.35,382.39,19.34,15.14,17.24,12.88,79.06,8.96,83.81
2018,3,3,4.05,7.26,379.67,18.07,14.89,16.48,12.63,82.62,17.86,83.83
2018,3,4,4.47,7.35,372.39,19.02,15.28,17.15,13,81.12,3.87,83.8
2018,3,5,4.95,7.21,380.17,18.1,15.15,16.62,12.88,83.94,4.76,83.91
2018,3,6,3.76,7.18,373.31,16.84,13.12,14.98,11.29,79.88,3.32,84.01
2018,3,7,5.43,7.51,373.38,18.67,14.01,16.33,11.96,76.12,0.84,83.98
2018,3,8,5.76,7.73,369.19,20.57,15.35,17.96,13.06,74.25,1.35,83.9
2018,3,9,6.5,7.68,375.22,20.59,15.8,18.2,13.43,76.44,3.12,83.84
2018,3,10,4.84,7.43,367.95,20.23,16.4,18.32,13.98,80.56,22.42,83.84
2018,3,11,2.57,7.44,372.84,19.81,16.23,18.02,13.79,81.56,15.91,83.9
2018,3,12,4.32,7.46,389.26,19.83,16.12,17.98,13.67,80.88,13.29,83.94
2018,3,13,4.79,7.29,381.47,18.12,14.9,16.51,12.63,82.25,13.77,83.99
2018,3,14,5.23,7.47,381.77,20.65,15.2,17.92,13,73.38,5.34,83.87
2018,3,15,2.6,7.48,381.88,18.76,16.45,17.6,13.98,87.06,11.97,83.86
2018,3,16,5.31,7.52,383.98,17.94,14.9,16.42,12.63,83,3.73,83.89
2018,3,17,4.83,7.49,383.18,20.42,15.51,17.97,13.24,76,6.79,83.73
2018,3,18,4.39,7.43,383.05,17.67,15.35,16.51,13.06,86.94,7.2,83.74
2018,3,19,2.2,7.37,381.37,19.14,15.52,17.33,13.18,80.88,11.18,83.81
2018,3,20,4.17,7.24,373.47,18.94,16.51,17.73,14.04,86.56,5.24,83.85
2018,3,21,2.88,7.41,363.12,17.88,15.89,16.89,13.49,88.5,9.64,83.98
2018,3,22,4.72,7.57,358.58,18.73,15.18,16.96,12.88,80.94,1.26,83.92
2018,3,23,6.61,7.8,355.89,19.41,15.89,17.65,13.55,81.94,0.45,83.77
2018,3,24,5.87,7.65,357.79,19.59,16.11,17.85,13.73,81.62,1.29,83.77
2018,3,25,5.23,7.62,372.01,19.76,16.95,18.35,14.47,85.19,3.02,83.81
2018,3,26,5.56,7.54,359.3,19.12,16.85,17.98,14.34,87.31,8.45,83.89
2018,3,27,5.44,7.62,362.85,19.5,16.45,17.98,14.04,84.12,2.62,83.79
2018,3,28,3.14,7.7,363.75,19.01,16.58,17.8,14.16,87.06,2.99,83.79
2018,3,29,5.04,7.5,370.31,19.32,16.22,17.77,13.79,84.06,30.69,83.89
2018,3,30,5.11,7.42,368.63,19.1,16.24,17.67,13.79,84.94,2.75,83.9
2018,3,31,5.32,7.41,371.38,19.7,16.16,17.93,13.73,81.88,1.1,83.8
2018,4,1,5.04,7.38,389.45,19.26,16.26,17.76,13.85,83.81,6.55,83.71
2018,4,2,4.42,7.32,378.61,19.66,16.51,18.08,14.1,83.25,2.64,83.63
2018,4,3,2.87,7.3,377.71,19.21,16.44,17.82,14.04,85.25,15.87,83.65
2018,4,4,3.35,7.32,383.5,17.87,15.58,16.72,13.31,87.25,7.23,83.76
2018,4,5,5.19,7.39,375.63,18.94,16.2,17.58,13.79,85.56,5.53,83.69
2018,4,6,4.38,7.19,377.43,18.9,15.78,17.34,13.43,83.75,11.61,83.72
2018,4,7,3.37,7.37,376.24,19.19,16.49,17.84,14.04,85.44,5.75,83.79
2018,4,8,3.87,7.41,373.93,18.53,16.23,17.38,13.79,87.56,6.26,83.85
2018,4,9,4.01,7.46,368.03,19.21,15.51,17.36,13.18,80.81,1.19,83.84
2018,4,10,5.95,7.49,373.62,19.37,16.23,17.8,13.85,83.38,3.94,83.76
2018,4,11,4.06,7.35,376.19,18.23,16.26,17.25,13.85,88.62,57.7,83.75
2018,4,12,4.66,7.34,376.77,17.13,15.12,16.12,12.88,88.31,6.93,83.83
2018,4,13,3.72,7.43,377.22,18.25,15.34,16.8,13,83.94,3.34,83.94
2018,4,14,1.9,7.06,369.22,18.69,15.83,17.26,13.43,84.81,4.48,83.96
2018,4,15,5.04,7.17,369.12,17.5,15.76,16.63,13.37,90.06,15.61,84.08
2018,4,16,4.62,7.28,369.65,18.33,16.15,17.25,13.73,88.25,17.43,84.09
2018,4,17,4.29,7.22,379.74,19.36,15.94,17.65,13.55,81.88,4.1,84.08
2018,4,18,5.04,7.22,374.82,18.87,15.55,17.21,13.18,82.06,0.97,84.1
2018,4,19,4.77,7.21,367.28,18.9,15.91,17.41,13.49,83.94,0.21,84.01
2018,4,20,5.07,7.18,375.24,20.62,15.92,18.27,13.55,76.5,6.03,83.92
2018,4,21,5.15,7.13,378.14,18.85,16.18,17.51,13.73,85.44,9.13,83.9
2018,4,22,3.34,7.12,379.15,18.96,16.12,17.55,13.73,84.62,4.87,83.9
2018,4,23,5.5,7.2,382.05,19.41,15.26,17.34,12.94,78.06,2.37,83.94
2018,4,24,4.35,7.06,377,19.48,16.95,18.22,14.47,86.44,13.16,83.92
2018,4,25,4.61,7.01,379.18,18.55,16.87,17.72,14.34,90.31,37.06,83.93
2018,4,26,3.47,7.08,372.65,19.13,16.73,17.93,14.22,87.12,19.09,83.91
2018,4,27,6.08,7.18,366.14,19.61,16.48,18.05,14.04,83.88,11.85,83.92
2018,4,28,5.29,7.13,372.61,19.3,17.14,18.22,14.59,88.31,14.73,83.99
2018,4,29,4.47,7.2,370.77,18.84,16.78,17.81,14.28,88.75,18.44,83.99
2018,4,30,4.29,7.09,369.47,18.9,16.52,17.71,14.04,87.06,8.15,83.98
2018,5,1,4.52,7.09,369.96,19.12,16.65,17.88,14.16,86.62,5.05,84.02
2018,5,2,4.22,6.94,364.99,18.54,16.29,17.41,13.79,87.81,5.69,84.04
2018,5,3,6.44,7.05,360.3,19.2,16.34,17.77,13.92,85.06,0.53,83.9
2018,5,4,5.33,7.06,367.34,19.03,16.47,17.75,13.98,86,1.5,83.9
2018,5,5,4.48,6.97,363.32,17.83,15.85,16.84,13.43,88.69,3.55,83.95
2018,5,6,5.46,6.84,367.62,18.29,16.14,17.22,13.73,88.25,4.18,83.99
2018,5,7,4.73,6.98,370.84,18.8,15.98,17.39,13.55,84.94,0.45,84.02
2018,5,8,5.94,7.04,361.81,18.99,16.52,17.76,14.04,86.69,3.16,83.89
2018,5,9,5.32,7.07,369.66,19.3,16.45,17.88,13.98,85,2.75,83.86
2018,5,10,4.34,7.04,369.38,18.86,16.4,17.63,13.92,86.44,5.16,83.94
2018,5,11,4.78,6.98,367.62,19.05,16.35,17.7,13.92,85.5,2.44,83.93
2018,5,12,5.07,6.96,368.05,19.32,16.59,17.96,14.1,85.31,1.53,83.89
2018,5,13,5.83,7,359.73,19.81,16.83,18.32,14.34,84.25,1.26,83.84
2018,5,14,4.93,7,354.45,19.33,16.73,18.03,14.28,85.88,7.8,83.85
2018,5,15,2.9,6.94,369.48,17.99,16.23,17.11,13.79,90.06,7.04,83.92
2018,5,16,5.08,6.82,374.54,18.75,15.83,17.29,13.43,84.5,2.5,83.93
2018,5,17,4.57,6.8,368.8,19.05,16.17,17.61,13.73,84.62,1.38,83.92
2018,5,18,5.94,6.94,364.17,19.51,16.21,17.86,13.79,82.81,0.54,83.86
2018,5,19,4.18,6.86,374.3,18.67,16.17,17.42,13.73,86.56,2.7,83.9
2018,5,20,5.5,6.75,378.75,18.51,15.29,16.9,13,82.81,0.56,83.91
2018,5,21,3.65,6.67,385.77,18.21,15.56,16.88,13.18,85.88,9.61,83.94
2018,5,22,2.38,6.68,373.58,17.8,15.31,16.56,12.94,86.12,7.91,84.06
2018,5,23,4.32,6.65,386.72,18.16,15.68,16.92,13.31,86.56,7.54,84.08
2018,5,24,4.22,6.66,382.3,18.02,15.79,16.9,13.37,87.81,14.35,84.04
2018,5,25,4.16,6.75,370.84,17.87,15.4,16.63,13.06,86.62,6.91,83.97
2018,5,26,5.51,6.79,366.68,18.55,15.51,17.03,13.18,84.06,0.28,83.95
2018,5,27,4.92,6.72,376.34,18.73,15.8,17.27,13.37,84.62,0.13,84.06
2018,5,28,6.02,6.85,352.55,17.87,15.04,16.46,12.76,84.5,0.02,84.12
2018,5,29,6.91,7.07,321.85,16.69,12.56,14.63,10.86,79.12,0.01,84.1
2018,5,30,6.48,7.05,319.81,17.3,12.15,14.72,10.56,74.12,0,84.11
2018,5,31,5.45,6.77,357.88,17.9,14.47,16.19,12.33,82.19,0.28,84.1
2018,6,1,5.25,6.66,369.38,18.64,15.4,17.01,13.06,82.81,0.09,84.09
2018,6,2,5.55,6.69,362.84,19.23,15.76,17.5,13.37,81.56,0.48,84.07
2018,6,3,5.8,6.64,365.88,19.24,16.6,17.92,14.1,86.12,1.8,84.02
2018,6,4,4.22,6.41,389.38,18.51,16.05,17.28,13.61,86.62,3.19,83.97
2018,6,5,3.68,6.1,389.88,17.33,14.34,15.83,12.21,84.25,2.67,84.05
2018,6,6,4.15,6.2,373.21,16.59,13,14.8,11.17,81.31,0.07,84.14
2018,6,7,4.92,6.26,381.9,16.83,13.43,15.13,11.47,82.12,0.31,84.19
2018,6,8,5.09,6.32,364.91,16.83,13.56,15.19,11.54,82.81,0.15,84.18
2018,6,9,6.31,6.65,347.34,17.23,13.09,15.16,11.23,78.31,0,84.11
2018,6,10,6.26,6.7,340.87,17.33,13.47,15.4,11.54,80.19,0,84.14
2018,6,11,6.62,6.79,329.13,16.53,12.3,14.41,10.62,78.81,0,84.23
2018,6,12,6.85,6.87,322.26,15.98,12.02,14.01,10.44,79.5,0,84.27
2018,6,13,6.09,6.72,338.94,17.13,13.34,15.24,11.41,80.25,0.01,84.2
2018,6,14,6.3,6.7,343.38,17.91,14.66,16.29,12.45,82.5,0.11,84.15
2018,6,15,6.52,6.75,338.73,18.25,14.07,16.15,11.96,78.44,0.23,84.1
2018,6,16,6.67,6.69,333.69,17.41,13.16,15.29,11.29,77.94,0,84.15
2018,6,17,6.66,6.7,332.78,17.04,12.29,14.66,10.68,75.88,0,84.09
2018,6,18,6.02,6.54,335.13,17.32,12.86,15.08,11.11,77.5,1.65,84
2018,6,19,4.98,6.4,376.05,17.02,13.51,15.26,11.54,81.62,4.3,84.07
2018,6,20,3.49,6.34,385.66,17.35,13.65,15.51,11.66,80.5,1.72,84.14
2018,6,21,3.71,6.13,380.37,16.96,14.62,15.8,12.39,87.19,6.71,84.21
2018,6,22,3.24,6.21,373.81,16.94,14.49,15.71,12.27,86.62,5.13,84.19
2018,6,23,5.8,6.59,356.42,17.54,14.08,15.81,11.96,82.06,0.88,84.1
2018,6,24,5.69,6.58,353.7,17.69,14.08,15.89,11.96,80.62,0.23,84.04
2018,6,25,5.3,6.52,355.02,17.4,13.73,15.57,11.72,80.75,0.1,84
2018,6,26,5.41,6.4,350.16,16.69,12.77,14.73,10.99,79.69,0.06,84.04
2018,6,27,5.95,6.63,340.65,16.75,12.6,14.68,10.86,79,0,84.04
2018,6,28,6.39,6.7,337.76,16.78,12.55,14.66,10.86,78.44,0,84.01
2018,6,29,5.06,6.58,351.68,17.28,14.1,15.69,12.02,83.12,0.4,83.95
2018,6,30,5.2,6.33,353.21,17.73,14.31,16.01,12.21,82.19,0.01,83.9
2018,7,1,6.14,6.66,348.09,17.62,13.94,15.79,11.9,80.38,0,83.93
2018,7,2,5.74,6.59,352.68,17.28,12.99,15.14,11.17,78.12,0,83.96
2018,7,3,5.99,6.56,351.27,17.48,13.26,15.37,11.35,78.88,0,84.01
2018,7,4,5.26,6.39,356.4,17.38,13.46,15.42,11.47,79.94,0,84.1
2018,7,5,5.01,6.58,357.41,16.1,12.26,14.19,10.62,80.19,0.03,84.19
2018,7,6,6.35,6.76,333.06,15.13,11.06,13.09,9.77,78.44,0,84.25
2018,7,7,6.57,6.85,328.66,15.37,11.3,13.33,9.95,78.69,0.01,84.22
2018,7,8,6.04,6.71,340.57,15.62,11.73,13.67,10.25,79.38,0.04,84.24
2018,7,9,5.49,6.48,364.2,16.37,11.8,14.09,10.31,77.25,0,84.21
2018,7,10,5.46,6.42,366.32,17,12.69,14.84,10.93,78.38,0.01,84.21
2018,7,11,5.99,6.51,369.48,17.19,13.01,15.1,11.17,78.81,0.02,84.22
2018,7,12,5.62,6.56,361.52,17.3,13.26,15.28,11.35,79.31,0.19,84.2
2018,7,13,5.9,6.54,355.7,17.63,13.16,15.4,11.29,77.5,0.01,84.13
2018,7,14,5.93,6.5,365.19,17.78,12.71,15.25,10.99,74.81,0,84.09
2018,7,15,6.22,6.65,353.12,17.16,11.57,14.37,10.13,72.88,0,84.13
2018,7,16,5.94,6.72,343.41,16.1,11.5,13.8,10.07,77,0.01,84.23
2018,7,17,6.47,6.86,338.24,16.17,11.06,13.62,9.77,74.88,0.01,84.24
2018,7,18,6.6,6.79,339.23,15.94,10.86,13.4,9.64,75,0,84.19
2018,7,19,6.45,6.81,336.91,16.47,11.7,14.08,10.25,76.19,0.02,84.15
2018,7,20,6.73,6.82,328.48,16.61,11.56,14.08,10.13,75.5,0,84.1
2018,7,21,6.29,6.74,343.29,16.7,11.65,14.18,10.19,75,0,84.16
2018,7,22,6,6.43,358.89,16.99,12.15,14.57,10.56,75.88,0,84.17
2018,7,23,5.92,6.46,361.46,16.58,11.86,14.23,10.31,76.31,0,84.16
2018,7,24,6.4,6.8,339.31,16.13,11.44,13.79,10.07,76.44,0,84.17
2018,7,25,5.48,6.62,370.49,16.69,11.83,14.26,10.31,75.69,0.09,84.09
2018,7,26,4.56,6.41,384.6,16.75,12.48,14.62,10.8,78.19,0.84,84.16
2018,7,27,4.73,6.43,385.57,17.23,13.47,15.36,11.47,80.5,2.52,84.22
2018,7,28,5.41,6.62,368.19,17.4,13.08,15.24,11.17,77.19,0.97,84.2
2018,7,29,4.66,6.36,387.59,18.29,14.13,16.21,12.02,78.81,1.63,84.11
2018,7,30,2.81,5.64,384.03,17.37,13.45,15.41,11.47,78.81,5.04,84.09
2018,7,31,4.47,6.2,392.41,18.56,14.77,16.67,12.57,80.31,6.32,84.01
2018,8,1,3.78,6.22,387.59,18.34,15.17,16.76,12.88,83.25,3.98,83.99
2018,8,2,5.02,6.7,375.52,19.27,15.27,17.27,12.94,79.38,6.7,84.05
2018,8,3,4.51,6.49,365.62,19.35,14.62,16.98,12.39,75.62,6.2,84.08
2018,8,4,4.98,6.62,364.23,19.3,14.42,16.86,12.27,75.69,1.04,84.12
2018,8,5,5.78,6.83,344.33,18.18,12.19,15.19,10.62,71.44,0.03,84.11
2018,8,6,4.05,6.58,377.27,17.84,12.67,15.26,10.99,74.06,3.43,84.14
2018,8,7,4.46,6.85,376.83,19.14,13.37,16.26,11.41,71.56,0.74,84.1
2018,8,8,5.79,7.01,355.46,19.73,12.66,16.2,10.93,67,0,84.09
2018,8,9,6.2,7.14,344.48,18.9,11.29,15.1,9.95,64.38,0,84.15
2018,8,10,5.63,7.03,362.86,19.33,11,15.16,9.83,61.31,0,84.16
2018,8,11,5.48,6.99,359.95,18.49,11.39,14.94,10.07,67.31,0.01,84.17
2018,8,12,6.46,7.16,346.04,18.41,12.08,15.25,10.56,69.94,0,84.17
2018,8,13,6.84,7.22,341.77,17.99,11.74,14.87,10.25,70.12,0,84.18
2018,8,14,6.88,7.29,334.49,17.57,11.22,14.4,9.89,69.81,0,84.21
2018,8,15,7.15,7.34,329.59,17.58,9.7,13.64,8.97,64.44,0,84.19
2018,8,16,7.09,7.26,333.52,17.73,10.33,14.02,9.34,65.5,0,84.16
2018,8,17,6.7,7.09,346.39,18.84,11.26,15.05,9.95,64.88,0,84.05
2018,8,18,5.26,6.84,387.14,19.46,12.33,15.9,10.74,65.81,0,83.99
2018,8,19,4.31,6.68,393.96,20.04,12.51,16.27,10.86,64.62,0.15,84
2018,8,20,4.23,6.48,391.73,19.76,13.43,16.59,11.54,69.94,0.41,84.01
2018,8,21,3.43,6.73,377.84,20.19,13.96,17.08,11.9,69.75,0.28,84.03
2018,8,22,4.84,6.72,388.63,20.48,14.89,17.69,12.7,72.62,3.24,84
2018,8,23,2.72,6.59,384.84,19.08,16.08,17.58,13.67,84,24.58,83.97
2018,8,24,2.74,6.47,382.69,17.57,15.44,16.51,13.06,87.69,0.92,83.99
2018,8,25,3.91,6.58,379.09,18.77,14.94,16.86,12.7,79.94,0.41,84.05
2018,8,26,4.14,6.9,386.05,20.26,14.83,17.55,12.63,73.44,1.86,83.97
2018,8,27,3.36,6.7,370.49,18.27,15.25,16.76,12.94,83.81,2.21,84.03
2018,8,28,4.3,6.76,378.61,19.82,13.3,16.56,11.41,68.56,0.25,83.96
2018,8,29,2.42,6.21,378.3,18.95,14.21,16.58,12.08,75.38,4.01,84.01
2018,8,30,4.58,6.67,371,18.47,14.05,16.26,11.96,77.56,0.73,83.94
2018,8,31,6.25,7.14,357.18,19.48,13.76,16.62,11.78,72.25,0.33,83.9
2018,9,1,5.59,7.11,367.17,19.79,14.18,16.98,12.08,72.88,0.32,83.92
2018,9,2,5.08,7.12,373.97,20.16,14.5,17.33,12.39,72.56,1.36,83.87
2018,9,3,5,7.04,379.74,20.84,13.8,17.32,11.84,66.75,0.4,83.81
2018,9,4,4.83,6.91,383.07,19.13,14.4,16.76,12.27,75.44,4.2,83.93
2018,9,5,4.16,7.01,380.04,19.33,14.4,16.87,12.27,74.75,2.83,83.96
2018,9,6,5.11,7.33,368.8,19.83,14.33,17.08,12.21,72.56,2.41,83.91
2018,9,7,6.26,7.5,355.88,20.3,14.31,17.3,12.21,70.62,3.69,83.84
2018,9,8,5.97,7.39,361.48,20.61,14.05,17.33,12.02,67.94,0.62,83.92
2018,9,9,5.85,7.32,361.57,19.64,14.71,17.17,12.51,75,2.34,83.96
2018,9,10,5.41,7.4,362.09,20.46,14.39,17.42,12.27,69.94,0.53,83.92
2018,9,11,4.58,7.31,373.81,20.55,14.62,17.58,12.45,70.31,1.31,83.94
2018,9,12,4.87,7.28,368.37,19.8,15.13,17.47,12.88,76.69,2.27,83.95
2018,9,13,5.01,7.36,366.41,19.92,14.3,17.11,12.15,72.06,8.42,83.95
2018,9,14,5.43,7.53,367.45,20.25,13.78,17.01,11.78,67.94,1.74,83.97
2018,9,15,6.42,7.58,357.52,21.69,13.69,17.69,11.78,63.19,0.87,83.9
2018,9,16,6.18,7.61,357.41,21.51,13.62,17.57,11.72,64.06,2.06,83.89
2018,9,17,5.83,7.62,368.38,20.56,13.75,17.15,11.78,67.31,3.54,83.86
2018,9,18,5.36,7.44,368.73,21.53,13.5,17.51,11.6,62.44,0.79,83.85
2018,9,19,4.36,7.24,374.6,21.3,14.08,17.69,12.08,66.81,2.64,83.9
2018,9,20,3.93,7.44,379.23,20.15,14.35,17.25,12.27,72.06,9.51,83.91
2018,9,21,5.98,7.56,363.67,20.41,14.76,17.58,12.57,71.81,1.3,83.89
2018,9,22,6.09,7.63,362.88,20.99,13.92,17.46,11.9,67.25,0.51,83.84
2018,9,23,5.59,7.61,367.52,20.33,13.96,17.15,11.96,69.62,0.72,83.85
2018,9,24,5.41,7.57,366.4,20.62,13.7,17.16,11.84,68.12,2.97,83.89
2018,9,25,5.92,7.55,362.62,20.32,14.19,17.26,12.15,70.81,2.85,83.9
2018,9,26,6.13,7.58,354.88,20.9,14.07,17.49,12.02,68,0.45,83.89
2018,9,27,6.63,7.61,362.41,20.97,14.78,17.87,12.57,70.25,0.99,83.84
2018,9,28,3.87,7.48,363.68,20.55,15.62,18.08,13.24,74.75,2.72,83.81
2018,9,29,4.75,7.31,368.3,19.69,14.99,17.34,12.76,76.5,1.47,83.86
2018,9,30,5.49,7.63,360.45,20.29,13.49,16.89,11.6,68.44,0.03,83.87
2018,10,1,5.69,7.65,356.12,19.15,12.16,15.66,10.62,66.31,0,83.87
2018,10,2,4.68,7.36,382.34,20.33,13.92,17.12,11.9,69.25,1.6,83.91
2018,10,3,4.75,7.27,377.58,19.3,14.63,16.97,12.45,75.75,7,83.93
2018,10,4,5.08,7.39,371.55,19.58,14.7,17.14,12.51,75.88,3.46,83.95
2018,10,5,4.66,7.48,372.14,20.05,14.67,17.36,12.51,71.94,8.34,83.97
2018,10,6,6.18,7.73,365.77,21.46,14.98,18.22,12.76,69.19,2.85,83.91
2018,10,7,6.57,7.58,365.62,21.97,14.66,18.31,12.51,66.75,0.33,83.85
2018,10,8,5.51,7.52,380.32,21.11,15.39,18.25,13.12,72.5,3.73,83.82
2018,10,9,5.6,7.47,375.88,20.27,15.52,17.9,13.18,76.69,4.08,83.78
2018,10,10,2.88,7.33,383.3,19.69,15.74,17.71,13.37,80.62,6.32,83.85
2018,10,11,5.13,7.34,375.72,19.58,15.8,17.69,13.43,79.81,10.04,83.91
2018,10,12,5.35,7.38,370.72,19.72,15.62,17.66,13.24,79.12,0.47,83.86
2018,10,13,6.2,7.39,367.91,19.8,14.83,17.31,12.63,75.62,0.74,83.88
2018,10,14,4.15,7.5,373.72,18.54,15.51,17.02,13.18,83.69,2.88,83.9
2018,10,15,6.1,7.42,374.02,20.4,15,17.7,12.76,73.81,0.38,83.93
2018,10,16,6.05,7.58,367.71,20.1,15.19,17.64,12.88,75.75,8.68,83.91
2018,10,17,4.41,7.54,370.02,19.91,15.34,17.62,13.06,76.75,4.05,83.83
2018,10,18,4.67,7.26,379.27,19.31,15.46,17.39,13.18,80.44,4.88,83.77
2018,10,19,3.12,7.36,373.51,18.47,15.91,17.19,13.55,86.31,4.93,83.84
2018,10,20,6,7.47,364.02,19.45,15.62,17.54,13.24,80.56,1.22,83.86
2018,10,21,5.94,7.62,355.02,20.3,14.76,17.53,12.57,72.62,0.41,83.86
2018,10,22,6.31,7.68,354.73,19.99,13.76,16.87,11.78,70.44,0.27,83.88
2018,10,23,4.96,7.56,373.99,19.87,14.52,17.19,12.33,73.81,1.16,84
2018,10,24,5.67,7.67,369.36,19.94,13.58,16.76,11.66,70.62,0.54,83.95
2018,10,25,4.22,7.49,377.9,19.21,14.19,16.7,12.08,74.94,0.71,83.97
2018,10,26,4.52,7.6,380.71,19.72,14.58,17.15,12.39,74.75,0.75,83.97
2018,10,27,4.01,7.38,377.08,19.05,15.18,17.12,12.88,79.69,3,84.01
2018,10,28,5.9,7.56,370.59,20.58,15.33,17.96,13,74.25,1.4,83.95
2018,10,29,3.8,7.31,379.9,20.64,15.51,18.08,13.18,75,2.22,83.85
2018,10,30,4.04,7.27,384.24,19.96,15.89,17.92,13.55,79.12,12.5,83.8
2018,10,31,4.5,7.29,380.79,18.99,16.23,17.62,13.79,84.62,23.07,83.83
2018,11,1,4.57,7.24,384.11,19.88,16.15,18.01,13.73,80.94,7.75,83.85
2018,11,2,3.67,7.32,378.34,18.6,16.54,17.57,14.1,88.44,2.83,83.82
2018,11,3,2.94,7.16,378.57,18.73,15.5,17.12,13.18,82.56,4.03,83.79
2018,11,4,4.13,7.12,371.46,18.51,15.51,17.01,13.18,84.06,10.85,83.81
2018,11,5,4.7,7.3,371.95,19.51,15.26,17.38,13,78.19,0.44,83.77
2018,11,6,6.05,7.44,369.32,20.09,15.14,17.62,12.88,75.44,0.21,83.78
2018,11,7,4.55,7.34,374.97,20.3,15.43,17.87,13.12,75.75,2.62,83.86
2018,11,8,5.08,7.41,368.7,20.5,15.23,17.86,12.94,73.94,1.1,83.87
2018,11,9,4.6,7.45,371.23,20.17,15.08,17.63,12.82,75.19,1.32,83.86
2018,11,10,4.74,7.22,360.5,19.79,15.72,17.76,13.37,79.31,7.15,83.86
2018,11,11,4.74,7.33,374.01,19.45,15.76,17.61,13.37,81.5,12.45,83.89
