YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS
2017,12,29,4.34,4.64,414.55,26.38,23.53,24.96,18.13,85.31,0.01,100.49
2017,12,30,4.52,4.67,408.39,26.63,23.29,24.96,17.88,83.19,0.01,100.57
2017,12,31,4.77,5.1,403.95,26.01,22.15,24.08,16.78,81.19,0.02,100.56
2018,1,1,4.66,5.14,407.88,26.21,22.7,24.46,17.27,82.44,0.06,100.48
2018,1,2,4.81,5.29,403.48,26.42,22.67,24.55,17.21,81.25,0.06,100.41
2018,1,3,4.93,5.26,399.98,26.38,21.68,24.03,16.3,77.31,0.08,100.53
2018,1,4,4.4,4.5,404.77,26.2,21.62,23.91,16.17,77.44,0.06,100.64
2018,1,5,4.5,4.58,400.8,26.69,22.18,24.44,16.72,77.81,0.03,100.62
2018,1,6,4.81,4.92,401.77,26.38,22.82,24.6,17.4,81.75,0.44,100.55
2018,1,7,4.54,5,406.41,26.47,23.13,24.8,17.7,82.88,1.61,100.5
2018,1,8,5.05,5.1,405.44,26.5,23.01,24.76,17.58,82.31,1.94,100.58
2018,1,9,4.57,4.96,408.93,26.8,23.3,25.05,17.88,82.38,1.17,100.58
2018,1,10,5.15,5.53,400.56,26.51,22.99,24.76,17.58,82.62,0.53,100.57
2018,1,11,5.27,5.47,401.08,26.66,22.58,24.62,17.15,80.44,0.11,100.55
2018,1,12,5.31,5.73,401.73,26.55,22.26,24.41,16.91,79.94,0.12,100.55
2018,1,13,5.7,5.76,388.94,26.29,20.74,23.51,15.62,75.88,0.01,100.49
2018,1,14,5.48,5.62,397.84,26.5,22.39,24.44,17.03,80,0.05,100.46
2018,1,15,5.39,5.53,399.19,26.69,22.98,24.83,17.58,81.62,0.09,100.51
2018,1,16,5.16,5.55,402.66,26.22,23.27,24.74,17.82,84.38,0.3,100.58
2018,1,17,4.91,5.47,405.32,26.31,23.2,24.76,17.76,83.75,0.11,100.5
2018,1,18,5.07,5.31,406.55,27.18,23.49,25.33,18.13,82.12,0.2,100.43
2018,1,19,5.5,5.62,403.98,27.13,23.38,25.26,18.07,82,0.16,100.45
2018,1,20,5.42,5.92,401.08,27.02,23.05,25.04,17.7,80.75,0.14,100.44
2018,1,21,5.76,5.95,396.29,27.22,22.85,25.03,17.52,79.44,0.52,100.43
2018,1,22,5.54,5.72,395.64,26.87,23.05,24.96,17.7,81.44,0.52,100.43
2018,1,23,5.37,5.71,403.78,26.99,23.23,25.11,17.88,81.12,0.97,100.4
2018,1,24,4.33,5.37,411.78,27.51,22.05,24.79,16.72,75.25,0.53,100.37
2018,1,25,4.31,5.31,406.69,26.38,22.28,24.33,16.91,79.5,1.06,100.39
2018,1,26,5.44,5.64,397.73,27.25,22.03,24.64,16.66,75.56,0.1,100.34
2018,1,27,4.89,5.33,407.51,27.08,22.76,24.93,17.4,78.88,0.23,100.34
2018,1,28,5.04,5.39,411.7,27.3,22.9,25.1,17.52,78.56,0.24,100.34
2018,1,29,4.51,5,408.45,27.83,22.55,25.19,17.15,75.38,0.21,100.37
2018,1,30,5.04,5.26,408.07,27.95,22.56,25.26,17.27,75.88,0.05,100.29
2018,1,31,4.92,5.48,412.33,27.99,23.45,25.72,18.13,78.25,0.09,100.21
2018,2,1,5,5.57,413.04,28.19,23.51,25.86,18.25,77.81,0.06,100.19
2018,2,2,4.95,5.62,411.93,28.26,23.63,25.94,18.37,78.06,0.11,100.25
2018,2,3,4.42,5.05,417.87,28.26,23.49,25.87,18.19,77.38,0.17,100.24
2018,2,4,4.74,5.16,418.62,29.06,23.4,26.23,18.13,74.38,0.15,100.17
2018,2,5,4.91,5.5,418.66,28.32,24.24,26.28,19.04,80.44,4.67,100.21
2018,2,6,5.13,5.49,413.01,28.08,24.51,26.3,19.35,82.31,6.85,100.25
2018,2,7,4.56,5.24,417.83,28.39,24.41,26.4,19.23,80.75,10.07,100.22
2018,2,8,4.94,5.62,418.21,28.39,24.51,26.45,19.35,81,6.44,100.27
2018,2,9,5.22,5.62,414.38,28.11,23.74,25.93,18.49,78.88,4.18,100.32
2018,2,10,5.4,5.91,412.37,28.4,23.55,25.98,18.25,76.94,0.53,100.16
2018,2,11,4.23,6.13,421.16,28.26,23.78,26.02,18.55,78.56,2.56,100.24
2018,2,12,5.06,5.92,414.65,28.28,23.3,25.79,18.07,77.19,0.65,100.3
2018,2,13,5.29,5.97,411.19,28.26,23.7,25.98,18.43,78.31,1.16,100.34
2018,2,14,4.47,5.61,421.09,28.18,23.4,25.79,18.13,77.69,1.53,100.36
2018,2,15,4.73,5.15,414.49,28.29,23.44,25.87,18.13,77.31,3.25,100.37
2018,2,16,4.75,4.99,416.48,28.55,23.76,26.15,18.49,77.75,1.09,100.36
2018,2,17,4.88,5.81,416.55,28.12,24.33,26.23,19.1,81.31,6.08,100.31
2018,2,18,4.2,5.99,417.49,27.27,24.54,25.9,19.35,85.56,8.25,100.31
2018,2,19,5.62,5.97,404.3,27.05,23.24,25.15,17.88,81.06,6.13,100.31
2018,2,20,4.16,5.66,419.53,26.15,24.14,25.14,18.86,89,25.45,100.32
2018,2,21,4.92,6.17,408.66,26.33,23.47,24.9,18.13,84.94,2.83,100.3
2018,2,22,6.46,6.57,399.17,26.62,23.6,25.12,18.31,84.56,2.2,100.23
2018,2,23,5.59,6.52,406.88,26.43,23.94,25.19,18.68,86.88,6.67,100.23
2018,2,24,5.39,6.63,406.85,26.53,23.99,25.26,18.68,86.56,12.54,100.43
2018,2,25,4.81,6.38,412.82,26.53,23.26,24.9,17.88,83.19,27.39,100.52
2018,2,26,4.07,6.27,410.49,25.87,23.26,24.57,17.82,85.88,5.7,100.58
2018,2,27,5.29,6.51,409.81,26.23,23.18,24.7,17.76,83.94,8.22,100.57
2018,2,28,5.93,6.54,404.1,26.84,23.4,25.12,18.01,82.25,3.65,100.57
2018,3,1,5.02,6.3,409.24,26.05,23.59,24.82,18.19,86.62,10.04,100.62
2018,3,2,5.51,6.71,406.84,26.47,23.36,24.91,17.94,83.62,2.95,100.54
2018,3,3,6.43,6.86,399.12,26.86,23.99,25.42,18.68,85.19,2.08,100.45
2018,3,4,5.65,6.95,407.84,26.59,23.94,25.26,18.62,86.19,10.06,100.44
2018,3,5,5.37,6.84,413.19,26.05,23.94,25,18.62,88.5,10.61,100.42
2018,3,6,6.41,6.89,403.46,26.68,23.74,25.21,18.37,84.69,4.78,100.4
2018,3,7,6.08,6.97,407.35,26.98,23.78,25.38,18.43,83.38,4.29,100.5
2018,3,8,6.19,6.82,408.48,26.76,23.59,25.18,18.19,83.38,3.63,100.55
2018,3,9,4.78,6.52,414.59,27.01,24.03,25.52,18.68,84.31,5.06,100.56
2018,3,10,5.2,6.43,414.7,26.87,24.4,25.63,19.1,86.62,7.48,100.54
2018,3,11,4.51,6.63,411.41,27.23,24.62,25.93,19.41,86.06,5.6,100.5
2018,3,12,6.04,6.79,408.52,26.99,24.41,25.7,19.1,86.25,2.23,100.55
2018,3,13,5.17,6.74,416.62,26.94,24.36,25.65,19.04,86.19,1.94,100.56
2018,3,14,5.96,6.76,410.95,27.23,24.25,25.73,18.98,84.5,0.48,100.47
2018,3,15,6.05,6.99,410.73,27.46,24.44,25.95,19.17,84.31,2.18,100.41
2018,3,16,5.52,6.66,410.49,27.25,24.56,25.9,19.35,85.88,3.9,100.39
2018,3,17,4.58,6.62,410.81,26.19,24.13,25.16,18.86,88.56,3.08,100.43
2018,3,18,5.85,6.75,402.75,26.59,22.65,24.62,17.21,80.06,0.87,100.36
2018,3,19,5.79,6.75,408.41,26.69,23.75,25.23,18.43,84.44,0.43,100.39
2018,3,20,5.51,6.78,412.48,26.88,24.24,25.56,18.98,86,1.09,100.41
2018,3,21,5.49,6.96,412.24,26.73,24.3,25.51,18.98,87,1.63,100.53
2018,3,22,5.21,6.62,415.41,26.75,24.3,25.52,18.98,86.88,4.79,100.54
2018,3,23,5.57,6.74,409.82,26.64,24.68,25.65,19.47,89.25,10.18,100.42
2018,3,24,4.59,6.67,413.7,27.4,23.31,25.36,17.94,79.62,5.78,100.31
2018,3,25,4.33,6.78,418.73,26.16,23.58,24.87,18.25,85.94,6.79,100.37
2018,3,26,5.8,6.47,410.52,26.39,24.02,25.21,18.68,87.19,12.48,100.47
2018,3,27,4.94,6.07,409.52,26.94,24.44,25.69,19.17,86.69,0.11,100.5
2018,3,28,5.02,5.94,412.55,26.43,24.38,25.4,19.1,88.75,0.98,100.39
2018,3,29,5.07,5.96,413.63,26.9,24.47,25.69,19.23,87,1.08,100.33
2018,3,30,5.22,6.44,413.55,27.13,24.5,25.81,19.29,86.06,1.43,100.32
2018,3,31,5.54,6.68,416.22,27.37,24.74,26.06,19.53,86,1.83,100.31
2018,4,1,4.15,5.11,418.15,27.19,24.74,25.97,19.59,86.88,4.65,100.25
2018,4,2,1.94,3.87,423.76,26.66,24.76,25.71,19.59,89.44,10.16,100.19
2018,4,3,3.06,4.09,422.95,26.91,24.35,25.63,19.1,86.31,1.54,100.18
2018,4,4,4.43,4.82,420.27,27.26,24.37,25.81,19.1,84.75,2.55,100.24
2018,4,5,3.96,4.94,416.05,26.66,24.72,25.69,19.53,89.19,6.65,100.19
2018,4,6,5.02,5.98,413.19,26.52,24.73,25.62,19.59,90.12,4.15,100.17
2018,4,7,4.71,5.75,417.05,26.63,23.89,25.26,18.62,85.38,5.27,100.29
2018,4,8,4.04,5.85,411.32,26.04,22.83,24.43,17.4,82.75,6.27,100.46
2018,4,9,5.29,6.52,409.46,26.47,22.69,24.58,17.21,80.56,0.79,100.49
2018,4,10,2.94,6.36,408.68,25.79,22.9,24.34,17.46,84.38,1.61,100.56
2018,4,11,6.23,7.02,407.45,26.7,22.65,24.68,17.21,79.31,0.22,100.41
2018,4,12,6.46,6.96,408.61,26.92,23.75,25.33,18.43,83.5,1.91,100.4
2018,4,13,5.62,6.77,409.15,26.95,24.4,25.68,19.1,86.31,5.94,100.49
2018,4,14,5.94,6.96,410.81,26.89,24.25,25.57,18.92,85.88,3.21,100.62
2018,4,15,3.22,6.71,410.82,26.62,24.18,25.4,18.86,86.75,2.89,100.63
2018,4,16,6.21,6.76,412.12,27.39,24.71,26.05,19.47,85.81,7.46,100.54
2018,4,17,5.8,6.9,416.48,27.05,24.91,25.98,19.71,88.25,9.27,100.58
2018,4,18,5.08,6.45,417.34,26.78,24.84,25.81,19.59,89.25,8.36,100.64
2018,4,19,5.94,7,411.12,26.67,24.33,25.5,19.04,87.19,5.21,100.59
2018,4,20,6.36,6.65,410.23,26.38,24.76,25.57,19.53,90.88,7.32,100.52
2018,4,21,6.38,6.71,403.19,26.87,23.99,25.43,18.68,84.88,3.56,100.45
2018,4,22,6.02,6.84,407.2,26.84,23.67,25.26,18.31,83.31,3.9,100.49
2018,4,23,5.89,7.08,413.61,26.78,24.17,25.48,18.86,86,4.06,100.49
2018,4,24,5.51,6.68,417.28,26.98,24.26,25.62,18.92,85.5,1.96,100.53
2018,4,25,5.75,6.59,418.33,26.97,24.58,25.77,19.35,87.12,2.33,100.53
2018,4,26,5.14,6.79,410.66,26.78,24.47,25.62,19.23,87.44,2.06,100.52
2018,4,27,5.82,6.8,408.7,27.48,23.91,25.7,18.55,81.88,2.23,100.47
2018,4,28,5,6.64,412.3,27.4,24.23,25.82,18.92,83.31,1.96,100.5
2018,4,29,4.74,6.56,412.12,26.69,24.7,25.69,19.47,89,5.61,100.52
2018,4,30,4.96,6.81,413.55,26.97,24.07,25.52,18.74,84.56,1.91,100.5
2018,5,1,5.91,6.77,412.41,27.05,24.3,25.67,18.98,85.31,2.86,100.5
2018,5,2,5.9,6.73,412.66,27.25,24.6,25.92,19.35,85.94,1.65,100.47
2018,5,3,5.16,6.91,415.21,26.73,24.72,25.73,19.53,88.88,4.44,100.46
2018,5,4,4.61,6.76,420.01,26.83,23.72,25.28,18.37,83.62,3.32,100.47
2018,5,5,5.23,6.89,414.51,26.98,24.14,25.56,18.8,85,2.87,100.49
2018,5,6,3.69,6.73,414.8,26.3,24.21,25.26,18.86,88.5,4.23,100.63
2018,5,7,6.35,6.81,404.56,27.25,23.5,25.37,18.07,80.81,0.68,100.56
2018,5,8,5.57,6.66,414.89,26.87,24.19,25.53,18.86,85.69,4.16,100.48
2018,5,9,2.35,6.55,422.41,26.37,24.31,25.34,19.04,88.56,6.15,100.43
2018,5,10,3.4,6.63,414.73,26.3,24.26,25.28,18.98,88.62,8.69,100.48
2018,5,11,0.8,6.42,415.83,26.01,23.44,24.73,18.01,86.06,32.45,100.61
2018,5,12,4.26,6.58,420.14,26.02,23.39,24.7,17.94,85.81,6.12,100.61
2018,5,13,4,6.79,413.64,26.32,23.2,24.76,17.76,83.5,3.09,100.57
2018,5,14,6.22,6.92,408.7,26.51,23.9,25.2,18.55,86,3.08,100.5
2018,5,15,5.04,6.81,416.02,26.15,23.85,25,18.49,87.38,4.49,100.54
2018,5,16,4,6.36,415.27,26.59,23.85,25.23,18.49,85.25,3.79,100.5
2018,5,17,3.33,6.39,416.87,26.12,24.06,25.08,18.74,88.56,17.47,100.56
2018,5,18,5.8,6.43,407.57,26.37,23.69,25.02,18.31,85.5,3.2,100.53
2018,5,19,5.7,6.55,411.97,26.55,23.13,24.84,17.7,81.94,1.44,100.58
2018,5,20,5.58,6.56,410.15,26.25,23.92,25.08,18.55,87.31,4.47,100.53
2018,5,21,5.49,6.47,411.42,26.4,24.21,25.3,18.92,87.94,3.28,100.48
2018,5,22,5.07,6.5,415.09,26.59,24.45,25.52,19.17,88.19,4.16,100.52
2018,5,23,5.16,6.62,416.22,26.2,24.91,25.56,19.71,92.56,19.78,100.59
2018,5,24,4.67,6.58,416.37,26.4,24.74,25.57,19.53,90.62,13.21,100.6
2018,5,25,4.7,6.62,415.45,26.12,24.69,25.4,19.47,91.75,13.44,100.5
2018,5,26,4.07,6.17,413.04,25.39,23.67,24.53,18.31,90.19,5.82,100.56
2018,5,27,2.08,6.46,415.21,25.55,23.37,24.46,17.94,88,13.09,100.66
2018,5,28,5.86,6.75,404.23,25.76,23.34,24.55,17.88,86.75,2.16,100.71
2018,5,29,4.56,6.65,417.17,26.4,23.62,25.01,18.19,84.94,2.81,100.65
2018,5,30,3.17,6.43,419.48,26.26,23.88,25.08,18.49,86.94,6.12,100.59
2018,5,31,4.18,6.57,422.27,26.1,23.94,25.02,18.55,88.06,9.01,100.61
2018,6,1,4.77,6.59,422.37,26.21,24.1,25.15,18.74,88.31,6.9,100.6
2018,6,2,4.89,6.47,417.18,26.62,24.3,25.46,18.98,87.38,4.96,100.65
2018,6,3,3.37,6.55,417.63,25.88,24.27,25.08,18.92,90.88,10.34,100.75
2018,6,4,4.26,6.55,416.51,26.38,23.95,25.17,18.55,86.75,4.45,100.67
2018,6,5,4.92,6.65,416.49,26.41,24.26,25.33,18.92,88.06,3.69,100.59
2018,6,6,4.62,6.62,417.82,26.53,24.19,25.36,18.86,87.25,2.99,100.66
2018,6,7,4.27,6.52,414.49,26.62,24.55,25.58,19.23,88.56,5.29,100.73
2018,6,8,4.86,6.5,412.69,26.37,24.23,25.3,18.86,88.25,5.06,100.71
2018,6,9,3.19,6.25,417.2,26.45,24.26,25.36,18.92,88.06,5.03,100.69
2018,6,10,4.42,6.47,413.26,25.8,23.8,24.8,18.43,88.81,4.52,100.69
2018,6,11,3.69,6.49,413.21,25.67,23.08,24.38,17.64,85.94,1.03,100.71
2018,6,12,4.93,6.25,416.17,26.23,23.81,25.02,18.43,86.88,2.06,100.74
2018,6,13,5.23,6.35,411.23,26.16,23.73,24.94,18.31,86.69,0.97,100.75
2018,6,14,5.13,6.27,412.39,26.56,23.94,25.26,18.55,85.88,1.19,100.72
2018,6,15,4.34,5.93,414.81,26,24.23,25.11,18.86,90.06,11.64,100.73
2018,6,16,2.95,6.07,417.48,26.09,23.76,24.93,18.37,87.25,12.54,100.75
2018,6,17,1.97,6.36,415.68,25.65,23.77,24.71,18.37,89.44,11.09,100.84
2018,6,18,4.39,6.15,416.26,25.32,23.49,24.4,18.01,89.75,11.62,100.91
2018,6,19,1.42,6.31,412.34,24.6,23.2,23.9,17.7,91.94,28.32,100.86
2018,6,20,4.96,6.29,408.97,24.87,22.8,23.83,17.27,88.44,2.71,100.85
2018,6,21,3.77,5.82,415.3,24.94,22.8,23.87,17.27,88.12,5.32,100.87
2018,6,22,2.75,6.22,416.16,24.69,23.23,23.96,17.76,91.56,11.73,100.83
2018,6,23,3.3,6.61,417.3,24.97,22.77,23.87,17.27,87.88,5.02,100.77
2018,6,24,4.99,6.55,410.75,24.94,22.7,23.83,17.21,87.56,1.58,100.66
2018,6,25,6.06,6.61,402.17,25.22,22.44,23.83,16.97,85,0.48,100.59
2018,6,26,4.69,6.5,413.86,25.33,22.27,23.8,16.78,83.56,6.57,100.6
2018,6,27,4.09,6.42,414.59,24.73,22.86,23.8,17.4,89.5,33.46,100.68
2018,6,28,2.6,6.45,412.76,25.09,23.03,24.06,17.58,88.62,7.04,100.67
2018,6,29,4.27,6.07,414.8,24.91,23.08,24,17.64,89.75,4.6,100.59
2018,6,30,1.74,6.3,414.45,24.55,23.11,23.83,17.7,91.75,12.52,100.5
2018,7,1,2.9,6.44,411.32,24.3,22.6,23.44,17.09,90.25,10.1,100.57
2018,7,2,4.59,6.41,412.94,24.92,22.67,23.8,17.21,87.69,1.75,100.58
2018,7,3,4.12,6.5,418.07,25.05,22.94,23.99,17.46,88.38,2.19,100.55
2018,7,4,4.24,6.37,417.13,24.98,22.73,23.86,17.27,87.56,1.87,100.64
2018,7,5,4.67,6.21,415.62,25.19,23,24.1,17.52,87.94,5.63,100.71
2018,7,6,2.49,6.07,418.04,24.87,23.25,24.06,17.76,90.81,9.82,100.73
2018,7,7,2.6,6.31,414.98,24.56,23.14,23.85,17.64,91.88,11.2,100.76
2018,7,8,4.65,6.3,412.27,25.26,23.14,24.2,17.64,88.38,8.94,100.76
2018,7,9,3.05,6.44,420.51,24.96,23.49,24.23,18.07,91.69,9.58,100.75
2018,7,10,3.99,6.28,418.24,25.34,23.36,24.35,17.88,89.12,1.17,100.8
2018,7,11,4.59,6.13,410.02,25.31,23.39,24.35,17.94,89.5,2.32,100.83
2018,7,12,4.11,6.19,414.7,24.87,23.15,24.01,17.64,90.38,11.22,100.84
2018,7,13,3.81,6.27,417.46,24.77,23.12,23.94,17.64,90.62,2.63,100.78
2018,7,14,4.05,6.49,416.77,24.75,23.09,23.92,17.64,90.75,10.17,100.75
2018,7,15,3.04,6.39,420.18,24.8,22.91,23.86,17.46,89.5,7.23,100.73
2018,7,16,3.85,6.55,422.24,24.9,22.94,23.92,17.46,89.19,1.33,100.79
2018,7,17,3.79,6.5,419.4,24.9,22.95,23.93,17.46,89.31,1.8,100.78
2018,7,18,4.36,6.43,409.64,24.61,22.87,23.73,17.33,90.19,0.81,100.81
2018,7,19,4.78,6.46,411.64,25.08,22.91,23.99,17.4,88.19,1.11,100.73
2018,7,20,4.51,6.21,411.89,24.86,22.96,23.91,17.46,89.5,1.15,100.69
2018,7,21,4.49,6.32,410.29,24.73,23.07,23.9,17.58,90.62,1.59,100.63
2018,7,22,5.25,6.41,401.1,24.9,22.54,23.72,17.03,87.06,0.92,100.68
2018,7,23,4.33,6.44,414.03,24.79,22.66,23.73,17.15,88.25,1.33,100.75
2018,7,24,3.43,6.44,422.71,24.96,23.1,24.03,17.64,89.56,2.44,100.74
2018,7,25,2.12,6.42,417.59,24.51,22.98,23.74,17.52,91.25,3.29,100.76
2018,7,26,4.76,6.45,406.48,24.6,22.49,23.55,16.97,88.31,0.87,100.88
2018,7,27,5.35,6.5,400.44,24.84,22.38,23.62,16.85,86.94,0.06,100.92
2018,7,28,5.19,6.68,404.88,24.81,22.42,23.62,16.91,87.12,0.05,100.9
2018,7,29,5.84,6.74,403.79,24.73,22.44,23.59,16.91,87.38,0.36,100.8
2018,7,30,6.15,6.76,392.76,24.62,21.78,23.2,16.24,84.62,0.26,100.83
2018,7,31,6.74,6.97,378.72,24.3,20.55,22.42,15.01,80.31,0.03,100.86
2018,8,1,6.09,6.71,387.12,24.15,21.05,22.6,15.56,83.44,0.01,100.73
2018,8,2,4.8,6.67,403.78,24.5,21.54,23.02,16.05,84.06,0.28,100.71
2018,8,3,5.54,6.6,403.77,24.74,22.05,23.4,16.54,85.56,0.22,100.76
2018,8,4,5.08,6.86,397.9,24.4,21.05,22.73,15.5,82.12,0.24,100.86
2018,8,5,6.77,7.14,373.93,24.08,19.93,22,14.47,78.12,0.01,100.89
2018,8,6,5.99,7.11,387.65,24.33,20.55,22.44,15.01,79.94,0.05,100.87
2018,8,7,4.09,6.9,401.96,24.44,21.31,22.88,15.81,83.12,0.16,100.83
2018,8,8,6.13,7,397.98,24.65,21.35,23,15.81,82.5,0.12,100.86
2018,8,9,4.94,6.95,404.51,24.62,21.47,23.05,15.93,83.25,0.25,100.87
2018,8,10,4.71,6.94,404.55,25.2,22.22,23.71,16.66,84.19,0.39,100.84
2018,8,11,5.41,7.14,402.51,25.23,22.11,23.67,16.6,83.56,0.14,100.81
2018,8,12,5.48,7.09,401.09,24.98,21.78,23.38,16.24,83.31,0.19,100.84
2018,8,13,4.59,6.89,402.38,24.99,21.71,23.35,16.17,82.94,0.11,100.79
2018,8,14,4.8,6.88,413.27,25.05,22.11,23.58,16.6,84.38,0.17,100.77
2018,8,15,4.59,6.79,414.66,25.25,22.48,23.87,16.97,85.5,0.35,100.83
2018,8,16,5.06,6.72,411.88,25.34,22.57,23.96,17.03,85.69,0.28,100.9
2018,8,17,4.87,6.72,411.17,25.49,22.61,24.05,17.09,84.94,0.37,100.82
2018,8,18,3.78,6.74,412.24,24.97,22.32,23.64,16.78,85.75,0.43,100.67
2018,8,19,4.62,6.64,413.71,24.67,22.51,23.59,16.97,88.19,4.71,100.8
2018,8,20,3.67,6.73,415.93,24.62,22.47,23.55,16.97,88.25,4.15,100.87
2018,8,21,6.07,6.78,404.34,25.32,22.4,23.86,16.91,84.88,2.01,100.76
2018,8,22,3.9,6.78,416.14,25.26,22.2,23.73,16.66,84.38,4.08,100.73
2018,8,23,3.81,6.95,420.6,24.83,22.54,23.69,17.03,87.69,5.47,100.71
2018,8,24,3.81,7.02,418,24.51,22.56,23.54,17.09,89.31,7.64,100.66
2018,8,25,2.01,6.99,414.09,24.01,22.73,23.37,17.27,92.56,32.06,100.59
2018,8,26,4.25,7.13,413.36,24.24,22.46,23.35,16.97,90.12,8.02,100.7
2018,8,27,4.72,7.08,404.41,24.38,22.13,23.26,16.6,87.88,2.3,100.74
2018,8,28,5.83,7.11,400.87,24.48,22.16,23.32,16.66,87.56,1.68,100.71
2018,8,29,4.7,7.01,404.78,24.81,22.39,23.6,16.91,86.94,0.5,100.66
2018,8,30,4.93,6.93,409.84,24.92,22.48,23.7,17.03,86.81,1.31,100.53
2018,8,31,4.47,6.98,413.69,25.29,22.82,24.05,17.33,86.88,3.54,100.52
2018,9,1,4.05,7.15,419.12,24.7,22.81,23.76,17.33,89.5,2.37,100.58
2018,9,2,3.69,7.02,424.17,25.06,22.94,24.01,17.46,88.5,3.94,100.6
2018,9,3,5.19,7.07,414.93,25.15,22.8,23.98,17.33,87.44,3.22,100.52
2018,9,4,4.16,7.05,419.07,24.88,22.9,23.89,17.46,89.12,4.49,100.51
2018,9,5,4.03,7.02,418.07,25.02,22.84,23.93,17.4,88.19,4.35,100.61
2018,9,6,4.29,7.05,414.43,24.9,22.82,23.86,17.33,88.69,4.27,100.61
2018,9,7,3.37,6.64,418.45,24.51,22.88,23.69,17.4,90.88,17.36,100.53
2018,9,8,3.85,6.96,416.95,24.19,22.55,23.37,17.09,90.62,14.07,100.58
2018,9,9,4.6,7.11,412.4,24.94,22.66,23.8,17.21,87.75,1.71,100.56
2018,9,10,4.91,7.15,412.23,24.97,22.97,23.97,17.52,89.12,2.49,100.65
2018,9,11,4.78,7.13,413.06,24.89,22.98,23.93,17.52,89.56,1.27,100.7
2018,9,12,3.65,6.98,416.02,25.06,23.03,24.05,17.58,89,4.28,100.69
2018,9,13,5.18,7.14,411.89,24.32,22.68,23.5,17.21,90.75,1.75,100.63
2018,9,14,5.67,7.12,406.97,24.81,22.65,23.73,17.15,88.38,1.35,100.61
2018,9,15,4.06,7,412.92,25.09,22.57,23.83,17.09,86.62,1.75,100.66
2018,9,16,4.35,7.1,408.02,25.4,22.73,24.07,17.27,85.94,0.38,100.63
2018,9,17,4.76,7.01,411.02,25.5,23,24.25,17.58,86.69,0.5,100.51
2018,9,18,5.07,6.82,414.59,25.69,23.07,24.38,17.64,86.12,0.34,100.52
2018,9,19,4.62,6.92,414.52,25.62,23.17,24.4,17.76,86.81,1.12,100.48
2018,9,20,3.4,6.96,417.05,25.73,23.33,24.52,17.94,87.12,1.84,100.47
2018,9,21,4.81,7.13,415.76,25.76,22.98,24.37,17.58,85.38,0.92,100.43
2018,9,22,4.06,6.99,419.65,25.23,22.87,24.05,17.4,87.25,3.84,100.54
2018,9,23,3.65,6.74,417.63,25.42,22.76,24.09,17.33,85.75,4.62,100.52
2018,9,24,4.29,6.93,415.43,25.55,22.5,24.03,17.03,83.75,0.63,100.57
2018,9,25,3.85,7.03,416.22,25.85,22.76,24.3,17.27,83.75,0.83,100.55
2018,9,26,4.03,6.87,417.01,25.55,23.35,24.44,17.94,87.94,6.62,100.45
2018,9,27,4.67,7.07,414.04,25.76,23,24.38,17.58,85.25,0.9,100.49
2018,9,28,3.47,6.92,422.92,25.68,22.98,24.33,17.52,85.62,4.12,100.49
2018,9,29,4.32,6.91,419.84,25.3,23,24.15,17.58,87.44,3.15,100.48
2018,9,30,5.08,7.06,416.29,25.87,23.26,24.57,17.82,86.25,3.28,100.53
2018,10,1,4.53,7.06,414.02,25.85,23.28,24.57,17.82,86.31,3.1,100.56
2018,10,2,4.98,7,413.88,25.91,23.18,24.55,17.76,85.75,5.36,100.55
2018,10,3,4.78,6.99,419.6,26.26,23.63,24.95,18.25,86.19,3.32,100.53
2018,10,4,4.71,6.87,415.45,26.37,23.76,25.06,18.37,86.31,1.84,100.48
2018,10,5,4.08,6.77,415.41,26.09,23.71,24.9,18.31,87.31,2.44,100.52
2018,10,6,5.11,6.79,411.19,25.87,23.4,24.63,17.94,86.81,3.67,100.62
2018,10,7,5.34,6.96,412.38,26.24,23.37,24.8,17.94,84.88,1.51,100.58
2018,10,8,2.63,6.82,413.09,25.97,23.7,24.83,18.31,87.75,5.06,100.5
2018,10,9,4.97,6.87,412.1,25.83,23.82,24.82,18.49,89,13.65,100.46
2018,10,10,4.84,6.8,413.2,26.03,23.68,24.85,18.31,87.38,4.29,100.55
2018,10,11,5.41,6.68,406.79,25.48,23.56,24.52,18.13,89.31,5.81,100.61
2018,10,12,4.54,6.58,410.66,25.76,23.54,24.65,18.13,87.88,5.14,100.64
2018,10,13,4.48,6.64,414.62,25.58,22.8,24.19,17.33,85.12,13.11,100.64
2018,10,14,5.14,6.77,415.3,25.82,22.99,24.4,17.58,85.12,12.39,100.57
2018,10,15,4.33,6.63,411.69,26.19,23.66,24.93,18.25,86.5,10.45,100.6
2018,10,16,3.55,6.71,415.67,25.21,23.94,24.57,18.55,92.56,20.88,100.63
2018,10,17,4.89,6.74,414.07,25.39,23.34,24.37,17.94,88.62,18.03,100.6
2018,10,18,5.42,6.95,410.68,25.65,23.45,24.55,18.07,87.94,5.19,100.5
2018,10,19,4.9,6.87,408.48,26.4,23.17,24.79,17.76,83.25,1.97,100.36
2018,10,20,5.52,6.64,410,26.69,23.73,25.21,18.37,84.44,2.55,100.35
2018,10,21,5.89,6.75,409.91,26.69,23.85,25.27,18.55,84.88,4.49,100.35
